ID,Is_Lead
BYGEDPHM,0.05225132323803086
IBZD3G7R,0.16408172282343564
NWAXJKDV,0.06371150267802897
ZYRMOECX,0.04112327619368288
WOJQO2Q9,0.02266952984947489
TADHFPSH,0.0630613322762494
DKXEB3YD,0.024710792639806946
BDHD6O4T,0.06615986943848044
HP9XR5MW,0.5268897655710855
P62JZQZN,0.05096191813650304
XH79VW2A,0.10398427641575314
WKXXCDOG,0.8426310998615885
NDKKXHY2,0.8615422609881387
J3CUWPH3,0.36397440658023994
ETEYECWF,0.20688004534189247
E8TFVIMK,0.09842453414805538
3MGCPEMC,0.10412321109944843
FRGGDW6R,0.0531598185354366
RWYDRZ7X,0.06308033158802516
9MGTPIHP,0.06573916963760595
FLHDFAUG,0.062132849640626014
8KS37DGM,0.03013824915706802
JHZJMZSC,0.05474422721382449
WRQTCDX9,0.0755351271801682
C4YFGXTT,0.05599064888838279
AZWS7BW2,0.02251442003746014
QGVBLXSM,0.17605473213609255
3TBWYUIK,0.289004879978848
NTF54FXU,0.022521209234431926
6CUPM9QQ,0.19774765794665772
SYJNRW4E,0.44120246603044133
UXPQ8DEH,0.05216416552329142
URCMFVO3,0.0786773844534403
MNBD9UH3,0.048268683125301276
IJKNQGRS,0.47400855152453675
TSPU4XZV,0.05274599584277495
BV99VWRN,0.8378571232915416
BPCSPGPR,0.41325674607838275
AYQG96EU,0.2464859609861328
JIXIAWVA,0.052272381130400156
CVV7NWZG,0.21882059442284957
RTMPYUAF,0.0501953473380641
CYDSHILR,0.04686365619614727
YPCVRWR6,0.06689444025159885
T282CGT6,0.05220179893053313
57FYMSHX,0.0804930094455325
SJ4JTXEJ,0.5716861457211249
YQN3B8LT,0.1756522631339873
DMQGIKMX,0.21673067877745789
F92RVDMK,0.21790733808542845
7T6YD4MF,0.053507579788962444
DSXA3C2Z,0.05079778258511965
J9Z8QJRF,0.9845052256892565
BFS99AT6,0.05311658468827732
E2SNP73U,0.0412755400066533
VYSCHQZF,0.36921743162120757
LDAAP3M4,0.02215896695447348
TDRUECED,0.5139323731605332
6BKKQDKD,0.0631118191809372
GYRSYMYC,0.8039167302677876
MDVBAGCL,0.3114794945646713
ANFGM7WJ,0.45946810037330643
BINLL8WF,0.024396592181861465
UMNQ5QUT,0.0938274335358103
4R9XR9ZZ,0.4906517067825157
NWA4JHOS,0.07663942848214297
7BW7O7BP,0.8271300258930163
WV8FRLHH,0.052972518587124
X3EVF5WT,0.22573284806705496
4FX8NY3D,0.21555638169587252
TRYF3UKJ,0.1395420319483312
YFOSR6JX,0.5830519344290443
8DOWKIQY,0.24469595038927733
O8XYJ3KU,0.0633118958879553
C63RR2JT,0.054696289205814104
MSXGKSRZ,0.053252126654986014
4UECHMVE,0.8383377546645616
GXVF69EJ,0.0540672204314229
RU9CWYJC,0.19168373584500084
DPP6YUPU,0.1681389807024883
BMIWAHWN,0.05884525082158369
9ZXNZGCS,0.053904169542347335
4GJMZTZ8,0.03783832544298632
KAKEXK2G,0.05290773413090934
FCRLLJIR,0.24750965080682247
UTS2C2ZV,0.053875966673082934
DTQWUG4O,0.05482527986251522
FFDZYMT3,0.057279315264382624
EGNSWKHJ,0.8627164308726967
7VQ46VM6,0.18298416899843545
RTAZPP46,0.055911254058186304
FNJVXJZT,0.05113091110193745
MVGVMSRM,0.11501752404349916
AQO7QMJJ,0.05332276742366992
YJVKCKU2,0.420542450221888
ASEARISU,0.1823375409792307
HPBHHBBN,0.31975527844287654
L7NFN3DA,0.21102623677106996
FGXDQMQF,0.14222391700631876
NXQYKNXK,0.024131807384405065
JT2TG8VC,0.05044774097033529
DXFPT4XN,0.052555813780197344
BI8FZJ95,0.05662466423145117
JIGETSST,0.07092253323565081
X6CSOCBK,0.8074173380611629
ZHQCLPT7,0.33102150422982307
PPLTHMH5,0.07971163888657175
64BDAVDT,0.8359735228226111
85JVZHLK,0.055540063674026016
WMGMFEYU,0.06760192554598879
GLD4TUS9,0.867761340246401
ANXC9JSD,0.23677805244656625
LCHYZAXX,0.09752321453123293
BK9TDQHV,0.32839908504978377
4HOQVHFL,0.04145684928528805
GXOPNVKT,0.02360306548481221
CRYKVE2J,0.0797642902468106
6I5TKH6W,0.21059809010718156
BWKCATZH,0.05054230786305465
C3EWIHHA,0.031265264597395266
WKWJ9Z4N,0.826517827928773
UB4XDNV6,0.141160961491423
U3SBHHHU,0.07891880657250819
BOM5SUUP,0.9853662794672178
AHYEEJXC,0.9744924461651874
FNBP3BC7,0.20350978298934025
5RRLY9RH,0.054052999145684025
BD22GUOH,0.1795193247954017
BLCZFMWN,0.40399203074473966
JNBZAZGD,0.05531028583573175
5PGMDA5E,0.047630179594380276
AQQ5ZZXR,0.06441249362378983
FU4NTCB3,0.23281055012945462
6CEKZFY3,0.7846115766303127
KAWMDDEK,0.908852064085802
NNHW7C9G,0.024491139311460252
AL5FN3TU,0.12875750134973013
4D7DVN8L,0.05182589397078351
KMTHSRRQ,0.02331822432899267
E2XAJPWM,0.05271821702726367
FTURDSSS,0.8429018474643581
7SN8R53Q,0.038050936787884675
43WIMAMP,0.06688631505673429
9BLUUSAG,0.05421529137167775
JFYH37PG,0.8388523216206758
MTWEJGKQ,0.22573474822903136
ZMGQ4KUZ,0.825657556806098
9KEVUY6N,0.05463735232600109
ICPJKOXW,0.05715386640927197
2NV4JNEO,0.11014474687202619
4CQFOR7K,0.31633446548213395
ZWGSSFOG,0.24247922757630602
QQVBUTWC,0.2823527552910108
WRJMVVAH,0.05548375967932172
2JFA5FGS,0.066858606481042
4UVWOEPH,0.053115954079804455
KFKNXWNW,0.0706530611349244
P4SDASMF,0.04201287880898103
AFEJGER4,0.05546817044903812
TEXWQGS2,0.5818797098262404
QPYYCQXV,0.8519972241365653
SDTUYLXF,0.20942379773133385
S32CQNRR,0.8558613838817175
GQG4CMXL,0.2039314380037346
KZRU7MVP,0.05896924811740509
QPJWPVJW,0.06097269229123067
KRUQX3AR,0.16730092937839586
GKC5C7F5,0.15349140954394402
VETN7SAS,0.053324211329236704
TBJSW8GR,0.06009846044793255
GBEXBB55,0.27212645057896623
RIUGKB4F,0.06936853414510075
CKC7KXGD,0.051979908059252636
MQVNAOYD,0.08420682960690987
8ZKOUDDK,0.4827626340656038
EMYPRUQG,0.04121787910457912
ABFNRBW7,0.8323670455865422
AHQRS2TI,0.9810121659320563
6CPDAYU7,0.06960341328883629
B5XCZYUO,0.053500182045362804
CRV7RJGZ,0.050828189740730736
IUQ77BZ8,0.05502916172816624
BROEUQWT,0.05378771085338563
4S4PJ4PT,0.05316958267630657
RLMMDSA9,0.2443008043059191
J2SWZ4DN,0.0640343890405919
6MZDLJ45,0.05377616546653102
F99R2YPR,0.053525159442341555
6KEJWK7Z,0.021891892509819905
KJRLDGT2,0.840970173619251
PNXQVBP5,0.10795729124131492
PPHNISYV,0.40157781622508915
JXFTMCDB,0.11563986828682532
2OWI7GRY,0.05210062103552297
A3ERHQDH,0.42868065781793174
3UZVQLXC,0.8724418245830987
JQVUMMFB,0.07548635231839235
JW8HL9AY,0.15423864547180188
WSHMMITJ,0.09949965603787114
SUXWBVOS,0.054150217928190705
4QEVSEQL,0.04387240249539358
AEDFKHY3,0.040132623467865725
9RVIB2RE,0.07222913839797164
R5HQNWHG,0.05609177510909522
TJYNIPFO,0.053389387328174456
BRC2JE2P,0.8482331890595309
KSHZB777,0.05251860288437464
6JPXKRPI,0.0807812486199027
FR8K6KLB,0.05164964535760269
XTQRBWEJ,0.0953036065474045
BXMALXYD,0.05406563286592786
FYJKRPEM,0.05895829314807645
Z5NWZE9D,0.07150163716983403
XUNJ8BC7,0.8620274427476301
8YIEGGXQ,0.05275873390563827
H993KCZ9,0.04217446202506043
VHXTEGHP,0.05342593424101663
NE9DBKTV,0.5240569281984221
XXV2MGMS,0.17285876631733446
FBRGEU98,0.023861798258034618
VTQOYVC7,0.05400434266174428
2TC3EXIJ,0.9865461293292614
ADE6KNBC,0.07653502091673497
XH6GG6IE,0.4655003505698112
PMDYDN2V,0.05793786236515035
MCMMZHWY,0.2073128720170927
5EWN4RSB,0.09488097617066993
RGEADB6S,0.055120377494548595
MZVDDAZR,0.5112341395973798
BF3YBBKY,0.065182797370643
QPKFBXMS,0.05494463079388455
JUFFFKVA,0.3799152786272456
G9XFBJ3C,0.1007574919339811
ENWXFQZL,0.07127518276696573
2UPVZYS2,0.08954441279100016
WE3NVVMA,0.05606229325281619
9IEDKE6R,0.0534333051400975
M3PZIHQ9,0.8460942027147096
QHRDUE3W,0.18314691654163107
BUPAA6XG,0.8424454005676754
R4CGJSSD,0.053030984902792205
KD2INCBZ,0.5634997807538034
JM9RQCY6,0.13353827158098275
ZZIYSXQE,0.06035635207264792
PW6AKMCW,0.8380786257367052
BMWPUFCI,0.8136071971330673
GC6YNPB4,0.887342255889565
LG9IUXBO,0.8667605669894026
NPUJNEEV,0.1103798392088425
C7VKMEFQ,0.05321499186810835
MG7E7XPD,0.052302593242692076
FXGP9RXN,0.1018900237403533
BURZ2YWV,0.1427962940228175
APATZUQE,0.8436915628885098
YPZBRGHU,0.12857702968665552
JF3NEWGN,0.0487056269305607
D5BRY3QB,0.1996006908618143
UQMNUBDZ,0.0813176831308853
NUSFF92R,0.13287608280603191
F74RPEYB,0.043921663981850365
4WQFMJYX,0.04200012729383712
DRZAVOQQ,0.0527040322938282
2UVFAJ8K,0.11767499860141038
GMMEZMTM,0.09523817685256061
F6CH72MV,0.29039933685249486
EWUPXHDU,0.4908268705367612
3BCTHBWT,0.48932998874436984
NMVBKA5N,0.052428117780221606
EMMXWVUP,0.03544130703164872
XWFY3ODN,0.302001624885043
D6FJQEK3,0.04086050423263898
HDPGBLHM,0.05250203278821794
JWBBW8PH,0.3722664014599971
2DQKRPTD,0.18495435391990156
3LD8BKN2,0.044080241445567644
X7UF7FHI,0.027234530741897106
34RMVU2K,0.08811359025064584
FVURFADD,0.057135794165016546
NOWFQOI5,0.08504386157281979
9CKRP7OW,0.21175820980593035
X6JXJTBU,0.20462785927818322
FQ2T9CJU,0.0751639597664478
DGCMMAKN,0.2131503621140745
7HPSSMB4,0.19986983669365385
WZ2HUT6J,0.05353025651890029
LBJ9EAO8,0.15577095478643335
8CHH7UIX,0.8336829872011934
JZRFNW2N,0.24819107263389917
CRCXJBRC,0.05423481007675324
BWPLFDCD,0.05459148863304451
HTWZRBDT,0.7928060200461353
N2SPKVG6,0.06370906042037536
QXDKPGOC,0.7369821225608673
AXEMWE2Q,0.8237408944475455
MMZAYZSM,0.023461974502688797
X8JTFWTM,0.028494817966470815
QJVLKB3H,0.023758469576360342
MCGH2XPW,0.06949228740871122
KUE494E3,0.04984998820502301
GBF3LHMI,0.30025627217050244
9PECR38K,0.0657773482708581
VUNUVRWM,0.8366654689981703
ZBNS8YC9,0.053852215540129963
7ZEPJI5W,0.13621017106200198
PTCGI6UP,0.05640948442306842
U58TASUN,0.4257098627683095
MCTZMBNJ,0.08205018964889915
CSFSQXLR,0.19547630288288315
BCYCBH9W,0.165501153237385
3ZBEKW9D,0.05722378227499769
HM2FLV56,0.03672860206609366
AFUHF7VJ,0.0654477678469689
GSBIMB5H,0.04213131947360857
KOFKSSHX,0.8351217991388449
PO8NUVWP,0.043275599015816554
IJDXNSED,0.040373272979877764
WTRC72CP,0.12646316837183452
3O5BQHPZ,0.19773898070065582
RQYIS9AF,0.02412348877410883
XHLANRCE,0.05294959816761317
75CNXEHE,0.02568848568271083
EYXCZ9DG,0.10682142566150568
FVIXKN6B,0.02467150828712412
5UOUQEY2,0.32385811783660334
UQO2UOMT,0.09564001262453246
XCUSW29S,0.08709023386520792
FKNJDWKF,0.1348354138712783
D4RV7ZEZ,0.057517134579628384
KQZDZXRA,0.0415210848232148
OG5QFY9D,0.0554706872369271
UC8SRMDC,0.05462708759868515
UU9XW3TS,0.8365735623837453
JWXS6CBH,0.05293099938111971
DWPNGWRB,0.07258119856900619
ZVPQU4P9,0.060453690295621434
FPELRZSC,0.047737560140358626
BGRGISDB,0.09775108663351975
GJFYTUUC,0.24675510458772534
RWRED5XU,0.10888828003619722
I3GJPAPC,0.06347831955447163
MS7FU33B,0.10584434561198257
KKKKKXWG,0.053223210518539094
K4JUYJ93,0.976731293117955
DVL9ACGG,0.061167809907659236
4TCO2FCC,0.07951320539077578
BGEE7RH5,0.3538663448429721
7WKWSGBW,0.21762519379207124
QSV7PNHE,0.14767743422091958
FA6XGTXZ,0.8832319345551292
M7ZR3UBN,0.0511181321504374
L2ZEVKW2,0.09861451595423937
8XAAP556,0.057260561726074764
BWGEU4OJ,0.022992608351311297
KIBD9YZX,0.1381291604713411
BFRKWO43,0.05280548583437628
4L9WP5ER,0.1271920603124696
62NF5ZPS,0.04760237036612584
G3W2CKCL,0.05334684246059781
VBDOJR55,0.05740322145090222
ZEC8HBT4,0.033753967982137284
DLZIGWVV,0.2242745638712639
PMDKCGRC,0.06678564365515335
3CTIPTPV,0.872213591448721
YSUQDXQ7,0.0688937612770942
MMHUZNZD,0.0676129491993058
NFFXX7IZ,0.8377088052162766
PR9F5VOY,0.809061236531456
RZPRRHTX,0.3502573849821864
DGRGVNKE,0.5285142276016151
N7DVCR5A,0.026862700369812094
ZKBPMWRY,0.12299812828393643
RJ6AG3KQ,0.10049202285889594
XJHYJEP3,0.5158870900940304
AVXHFY5G,0.0432770307969322
DJVJMUIG,0.021737554362703845
CMIRCCMP,0.8430588738291392
UE94J7FH,0.20277657758435702
ZEXCTQHY,0.056070862517161965
EKM3UGIK,0.11025217266115729
2HPGLZ42,0.09593525503122985
HUDJAUSD,0.05099739800015441
ERUDCYEP,0.0636335626270864
FGR2KUQS,0.09749199655542848
YSMBDEAG,0.02367287181868457
NIABUZVA,0.058970528163731606
FQ7VK2O2,0.12140905176087285
CWMQP6CM,0.023815946762189066
A9UMKNF7,0.09613774761921857
G4BDUPDC,0.04474096577218678
IHPAZBER,0.10659454320052522
M9UDZT7M,0.2461867704354166
H36QAFI9,0.18891577970296056
HZNFSR3F,0.06697478225186682
DD7RHKKF,0.04773396123219423
NVOLQ4FH,0.11006624779363004
I25G2MRC,0.051764161728721544
6JL4KYRL,0.11996974721496553
H42JJIRY,0.15270892047714624
FAQNAG2E,0.9854622752151676
O3FPZCQH,0.05668909191647231
JVX5W6DS,0.04260572134226738
QCE3QIGD,0.8245698004172668
6IPMTZWS,0.0718229076631306
SHSZCJUT,0.024876626047937188
UQX7TRRT,0.05289766963687077
UTGVSUGK,0.05429674512929325
6PLDPIYB,0.06869235491468749
87QA99VZ,0.0719349218440505
Q7YHHPQH,0.2236050995616037
OLQBJF7M,0.05233368827086126
6EMR6WAE,0.052972511342348975
WF8ZBUJI,0.30562842937888035
9PINHTXX,0.3507581144524994
3E5PF4KC,0.866807453547041
TFCCRJRP,0.06912213989672399
8JTGN2M2,0.05370774459622382
WCEAXFGT,0.05612702183896772
CV7C4G9M,0.13778168838608115
CJNKPHFJ,0.05369216881036608
PAP3GPTK,0.3540665232087208
NIE2TMSH,0.08380947606584337
DK757O3Y,0.1736155619796676
RHKZWY5F,0.47813964018809313
DUZUMAYN,0.08725714259805001
7XF3EG9U,0.05317834725867562
K7CCFPYC,0.05618022969533633
SHQCWC32,0.05236024505153362
DSQMARAY,0.3655853070090461
UHN7H6WY,0.20731731537715475
E578CPCE,0.8366121396867161
4CDWFF3D,0.09102044768259095
J7AKULZA,0.05340673425125804
DJIPBEPH,0.34214093007340163
WHEB2MF4,0.09074152928322018
NJ8FRN2C,0.06904793295089265
BIBZDVOB,0.38172512566683275
DKNMDMTP,0.05467212331980634
QOFH3CDZ,0.07033522917432068
FVWSDJG8,0.03071368283969013
YGLQVGDN,0.03806957518452218
2KKDTKKB,0.11027657417490995
WAZXWSJM,0.053625830600141124
MJLAWFYJ,0.05452488891383671
4OSTBPBP,0.05579511493980917
BNUBTFYC,0.8393684813430575
UJTRCUY2,0.23089875057483766
SSKAJR7W,0.05290078155788677
XNEUQEEI,0.2762608234573784
TWCDPWLK,0.14261250781140428
ACVOOPC5,0.8253807793274315
PAJU72UZ,0.0654052990044533
LY6PDMDY,0.16069117375688097
AXGFVGNQ,0.8348959982419237
CAJFLM7N,0.8061032029568227
JSJ9GY2W,0.5202595174548728
6TFBSPZ6,0.8370984154503411
7AHMUHCD,0.8342418807336701
JJFRQ479,0.03627472541038735
3YXK83PJ,0.05376399330897675
C2DGNNYC,0.04028795591461171
54CMKV4H,0.0694039318114945
BDJNWRZK,0.056819477708825276
MMGMI9AJ,0.053138686735478495
XZCBXNNQ,0.8328285815858458
6GQVHBDP,0.3938874892267357
JY87MIZD,0.04204027506402716
A2ZFVZCD,0.060747124221365044
SGRXTKJE,0.06460149609882003
DTGDEKWW,0.03653195850113505
ADWJMP4B,0.7076142840928183
5SNJQFQD,0.8305922294646284
JY9SPVHC,0.12398214767037058
QYHRLSJN,0.1371244820485999
LHXGYLXW,0.13653358143521876
CTYOUM89,0.3165467977979369
AUK5ASYK,0.06884081969604607
5GXKD5YG,0.055560713802485395
OCOVRCZP,0.8448029768761016
PYFQIJHQ,0.1327348108564062
4DSXVQKM,0.05938149106001091
Q545CZBA,0.06581859025357155
VJULSVUK,0.02290135674660003
FBBWNEPX,0.28404949255232514
JJVDGC3M,0.20336300759428694
GBKSU96G,0.0239924028099497
T3ZUNQRP,0.41382977531150833
X3CWDMG9,0.05591551694060737
JF7T7RPG,0.05531148305376889
ZSM37BNQ,0.3060495338354995
87CKNK5Y,0.872475664863603
XEADPQIJ,0.05390311939981243
Q2BYPIED,0.05427429277042664
DZXXQYTF,0.0253723710510553
SSMLSUYU,0.3170127020092957
GJJQCTBT,0.05844124092255814
NNM42PHK,0.10653213133686426
EJRTJBJS,0.434566785346178
ES8EUUET,0.04327933922014632
UQFFFZQZ,0.15121636456067358
EJENJUDQ,0.45575042473485494
AFFZJOXN,0.06417516574677529
69HENARF,0.04812852517276606
WGMJEXZF,0.12737584204709504
DDN46CUF,0.8382923865496965
EG3YAIFE,0.22360421856309565
HHW8AJYF,0.021750932556693622
ZZDOSSOH,0.21559439461642615
2K8UBFKG,0.8169492598575603
QWLM7ZS4,0.0534383476533278
BVLV9LR3,0.054098854291069975
G8KPMNR9,0.05549703344703369
I5QBETKG,0.1458075361623074
PD3UJQX5,0.07287595947027864
DPYABVXP,0.07400595288125866
ZDCKRD88,0.8281756136870639
IEEJNT2T,0.2546513951404101
5HBCRB2M,0.9890354429724524
6QMH7ND7,0.05200204836876058
5C3XQ2QP,0.4528055174718866
2ZJADMAF,0.024101161460886665
HGQG24BG,0.037682204749483375
FS4CWUST,0.07298323552387309
AWMSHPDN,0.0726188940109032
PPU8TV7Y,0.36106016353269443
NHOVRSKR,0.5090742012544027
U7UREPH2,0.053012554647158046
5FCAAU9J,0.19974257253293887
RURMB9AT,0.3093587308303818
WFQC2UWX,0.8456508379912727
2ZZU2D9I,0.3995892077638539
2NJ8HDNR,0.04477658161033634
WHFGFM7T,0.43208399379965745
J9GSTSL4,0.6731061448644733
LFJHBISK,0.06610707509377485
KXXNK5OZ,0.5179740185182284
BGTB9ZG3,0.02665913577461202
BZXP6BPH,0.8375173218245425
3XVAVFUS,0.13145791392150738
PELD3EHW,0.4199632103963895
Y6ZVMGXB,0.023712782597806865
CTQWEUFT,0.0423750103136271
ECEPE3JW,0.07610571247716708
25YCY6CQ,0.05662820717357397
6SDYFFH2,0.26266464018781555
NFBFX4SF,0.18578242017496072
7PNYDALN,0.0593342444600861
VLZ8Z34H,0.04311335908673486
GZJ3DYRZ,0.9851498395816816
BSVI6JKX,0.2813466747644843
PC3P4GTQ,0.05075845563364535
GMWWA23Y,0.02283374139062496
FUVMQBVN,0.07301134685043746
SB3SEVTF,0.06537960434949372
GMDCWDHA,0.37879665873736046
BHTVZOZA,0.4522011071513059
HFXVVEKS,0.2691972384488859
TTO5PC24,0.8358933441917006
4NLYPGJJ,0.4398913659590973
NLDKJFUP,0.05838626342583859
UNF8GDUH,0.06519360965701852
JNTUCKJK,0.38573696738528274
WEM44HXW,0.25955529336993466
G2BSXQ78,0.023017934679682515
CDDPMFKB,0.05516477206339981
KZYWPFPP,0.3932100628890044
ZYYWUANG,0.05131367323952445
DJCH3BEN,0.0876210450557463
CSASRCSG,0.22503650273706516
KOJDDF3B,0.41388330303581
2YWMNKWM,0.21273786698498678
FYTDUUTB,0.37508804483286706
4DHTRCVF,0.06240925063864042
33PVH88D,0.06815005066704612
NWW9PSSD,0.05020984223256078
CMAXJMWE,0.053419836563963055
87RUP4RL,0.49865825146221177
2O8C2JBH,0.05498205771333685
FSSJLFNN,0.15128857891328257
4PLIP54F,0.051751431510022206
POQCNYXR,0.05665606307705998
XH3RBTMV,0.35425120475610694
4CZCZE5Q,0.023155159030498553
8WFJ3EXD,0.8370129778221661
8WKKN5PG,0.05301554786720952
UNEGOQKR,0.060662888455159075
JHYAPPIR,0.11598427576413423
FFUHZVOA,0.0526100245438996
E2XRSLHY,0.05111224932606071
2BJZKQLK,0.43587923067620404
8JSFTKUI,0.08057237501304962
DADG79KJ,0.053471243044219366
9TWQRCJE,0.9212125265061979
MYPETPBM,0.05968859746780042
QCTH3NX3,0.06263495332871538
JZKFRCOR,0.19861131679387578
5TFBAEQH,0.058834062802445374
KSVXDLZF,0.05194582681771859
ZXRZN83T,0.053683885763502304
7GKSC8S7,0.0449618797940609
PMFW6MDB,0.8263742335210562
IZAXI4M8,0.8231866369616903
A2ILSKKR,0.23175220230071597
HZDFQCUX,0.06712506269416248
F8PTCK8B,0.05328236083772722
DWYRWURA,0.20825136779187417
LXJJGUYM,0.028795115432741436
UKVXD5EV,0.18933947741792453
DFJHXBHE,0.113145569061015
GFPGWKD4,0.5179240213036127
A4RYJAUF,0.05371082638680098
JZFFOPYN,0.07691779351467243
AGSB8RKN,0.4820761867359673
WF49WZBR,0.14831641948331514
HNQWZDGK,0.22304479874169036
TUMWSPFB,0.8313490527899463
BADHDH5Z,0.054029127372969485
Q9P2EHE5,0.0428329265358006
OJVTDNAW,0.053827359094518815
BOBLBJCU,0.05423546312501774
V4JKBFGG,0.8556129039923672
HEESGE39,0.07778442360018373
7SGTVQ6A,0.054098704705158984
HRWJOAMN,0.0886741879218493
NOXW4LCB,0.11783328926184465
ZNVB3V8K,0.8552655791912434
3O8ZHZGU,0.06823010897755592
HKZC4UCY,0.06694374237122461
EQAYT2NX,0.8455368954260956
ME4KRDAT,0.04837122508060928
HW36NTTC,0.8244307348117701
PEKK5T6U,0.08393359418043277
VRQ4HCX2,0.052446001495457716
MSQWGAY2,0.13510389189283992
EJY3LSVQ,0.11407707601671271
GSFD8S4J,0.1573519866109407
MQFXTQ93,0.052419118917559814
ZWPVZSVT,0.11607670363464422
QAVPZTXN,0.0991058661875973
FPECTEJ8,0.11522215766344529
OMFGH8NM,0.8433949170368299
T72ZDFVD,0.02921625898569423
GOTU4F9V,0.05399311848361521
DBVCYHHD,0.0664862165188533
HRYAJ2RA,0.049637395104993876
LECY3P8B,0.07923971147516673
42DHAFCH,0.43607949550338015
TA3HDANG,0.05243562956359859
BEYVXYEZ,0.08461025229493907
ACNRLSZ5,0.42883712273972324
YUVRYLRP,0.4568744831661685
CGQJQRNG,0.8520110531268382
AHMD8XFN,0.9868933216946754
CGWGWE6F,0.1417194134041502
AJVQS98B,0.23264159388682015
MO5CSAIK,0.09187377868004287
D5TKLPWI,0.05113485518989562
NEBWEX3C,0.023090945433305345
DMZEHXNS,0.4241447692468572
O6WMH3XG,0.48622443654118763
2R5KSNCB,0.05682559347495577
PCKWJWUM,0.06708100893081849
9Q3BAMEY,0.05019572680978505
7AD5W9ME,0.054056951337789254
KK9APUHR,0.061095057326804425
QE5FD6NO,0.5286321194226744
FLNGZMKX,0.4101945183230916
7CYRHKB8,0.8362513551576689
4JJTAK3X,0.05342507244232177
AKY2G2NE,0.4913091008654865
G2VYDYGB,0.2668770272800488
4CRKKQUT,0.0743997489579335
D2HEZWHE,0.3036231002137999
BUFQVZYS,0.8443803678221071
BK6SNPAS,0.09473177548561001
HRSN6QCV,0.05453873417463787
HLVHJH32,0.052971748649484784
8ZJZSBME,0.4817417619306512
NJQPANCV,0.06968681842267144
MC5AYXUK,0.4746635383076021
BZEKG73Z,0.4125253782415992
MQFG9A9E,0.841379728926728
9KWZHBRL,0.021991005523509546
N2YJRMMB,0.06848574594003976
CIDWP8MV,0.056684179628145606
YV9HGVNG,0.46377503671312637
FZDNBGFH,0.0634899434292202
HCGSJ8RT,0.05673014189376836
PIYZDYTU,0.8436662995098134
KFCC4FC9,0.3098659773178766
EFVVEJ6V,0.986653112214235
ARFCDTPY,0.8332092928736743
EOXCP6YT,0.07244001865918567
VNBAYIWP,0.29992517705680255
KXYCYQQZ,0.47872795056061695
MRYC6LLR,0.06541830438613765
QWNLKCCR,0.04266426013343877
62FBX4FQ,0.05418499483175326
YGHXJJV8,0.07595413528589234
JZRC5T7I,0.027018532694481706
AZRWKYMV,0.14384732839041742
CJBBDZAP,0.38365618613097874
GZAKWDYV,0.1732544231905908
KVJIYJGC,0.3509439655791191
ZWKRMU9P,0.052986613937605176
RQCROK5E,0.1067476346518222
E9WW7BWR,0.05419427808168187
DBF5B7CU,0.049629259786054675
HF6BX4VA,0.2317877764780213
NBJRYAHJ,0.027356766997410124
C53ULBHR,0.11560115676579052
MZK4OD5U,0.059752450400608566
UJ43VHJC,0.837656015833836
F6M65XJA,0.5303061087149801
B6NWE44D,0.052447491359456935
KJLWEDFH,0.512181525299872
PLL9Y9Q4,0.06218307709945345
KJMCV9DY,0.44934216483930345
DTPFF4GF,0.05453818907440061
HXKG6XKU,0.07323634733040071
DXRZILLH,0.30286054017718483
E7VUZLFZ,0.14715006349847098
ECACEWNS,0.021376193259114495
BYZTE8TR,0.05729136275732531
MYVSIKD3,0.040020090595525915
DQQ9QFEC,0.05783143185440123
KMT2JUWK,0.11433117101873337
VJT78U6U,0.827936894075316
STZKBLXP,0.4700904984826108
FQ5SCWJG,0.05233157925429054
BEQ8ZYEW,0.1646861377676641
CBBTPERI,0.02959876348846132
IWGDXWQP,0.07104978562988579
2XL5NUCG,0.024882740020455048
EGSMTB6E,0.08777533418749175
CYDZRWEP,0.5459868131359176
3CB2JEIQ,0.44395971173439686
DP2PM7CD,0.10610178919233267
MW4YCNFE,0.07519668057974001
CLWGKRXP,0.05397889124124643
MIQ5QHC3,0.053371188095329175
PCNKUED4,0.8068651788826589
DHPH9L68,0.8066537642489289
XY72EIXH,0.10112506775209197
ZTTMG4UU,0.11868712173672827
CVPFNZ7J,0.4287162361622687
ELKNH4UW,0.05115329124122409
RWMQGHY3,0.053359495286359054
XVKAGY55,0.35304292932423753
KNQH2VCK,0.44842524033850684
NV8KPDGS,0.18872295394581104
5ZEX6UW8,0.05159310436327061
AJY7J78M,0.05393288577829461
KXNVHW3T,0.38689761719146576
5ZJJIJJ2,0.07522965248774294
5T4XX6XR,0.07023903134942494
CADGW357,0.02800993391643433
AQBGRM2J,0.07028209769595192
QA3HVCVA,0.055281991628339106
NBD9CJJ6,0.8396781873193598
E7EAKQYZ,0.8213401781421477
RRCCWD7W,0.5108949865532585
EWDQH8CH,0.08443361865053589
YMP6MGZZ,0.05684869066604101
H39XXED8,0.48981787903119667
GUUBJ7XJ,0.05477532483114364
CTCJXGAY,0.1330290841935783
EF2FG26V,0.39684597999252846
5NGBYVF4,0.805118306385207
CTPBHP9U,0.9791745013119879
WTFQTNDH,0.2242283602306316
KQQ2T33A,0.4200356466224848
QCHBGLDK,0.8521952723004932
E5YVFMTI,0.0500838700277243
2ZKU2GDQ,0.27451622489057204
C7GR6PXI,0.04483040541321544
A6HWMVFQ,0.11261354431747021
MIHK5V7G,0.047209035787506445
D9QGBBZW,0.02774088073697919
B2QJDFRE,0.3775185680572002
